City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
324,Berezovyy,51.67,135.7,5.65,84,0,8.37,RU,12/5/2020 14:42
325,Jishou,28.32,109.72,44.06,69,84,1.57,CN,12/5/2020 14:42
326,Mananjary,-21.22,48.33,75.09,90,100,13.56,MG,12/5/2020 14:42
327,Manta,-0.95,-80.73,75.2,83,90,11.41,EC,12/5/2020 14:39
328,Severodvinsk,64.56,39.83,26.6,92,90,6.71,RU,12/5/2020 14:42
329,Cidreira,-30.18,-50.21,66.2,71,99,13.89,BR,12/5/2020 14:42
330,Ukiah,39.15,-123.21,41,54,1,2.1,US,12/5/2020 14:42
331,Burnie,-41.07,145.92,53.01,96,55,7,AU,12/5/2020 14:42
332,Mogadishu,2.04,45.34,80.06,74,0,12.75,SO,12/5/2020 14:41
333,Conde,-7.26,-34.91,86,62,40,14.99,BR,12/5/2020 14:42
334,Oussouye,12.48,-16.55,91.4,41,0,4.7,SN,12/5/2020 14:42
335,Mackenzie,55.3,-123.17,33.8,100,90,2.24,CA,12/5/2020 14:42
336,Simao,22.79,100.97,51.67,94,17,2.13,CN,12/5/2020 14:42
337,Notodden,59.56,9.26,34,94,75,6.33,NO,12/5/2020 14:42
338,Abu Samrah,35.3,37.18,57.36,59,100,7.94,SY,12/5/2020 14:42
339,Horqueta,-23.34,-57.06,72.27,89,100,7.56,PY,12/5/2020 14:42
340,Arona,28.1,-16.68,71.6,56,75,10.29,ES,12/5/2020 14:40
341,Pimenta Bueno,-11.67,-61.19,93.09,48,70,3.8,BR,12/5/2020 14:42
342,Cam Ranh,11.92,109.16,77,69,40,11.41,VN,12/5/2020 14:42
343,Comrie,56.38,-3.99,42.01,96,72,5.14,GB,12/5/2020 14:42
344,Escanaba,45.75,-87.06,28.99,79,90,8.05,US,12/5/2020 14:42
345,Woodhaven,42.14,-83.24,33.01,85,75,6.93,US,12/5/2020 14:42
346,Kathmandu,27.72,85.32,55.4,82,20,3.36,NP,12/5/2020 14:39
347,West Mifflin,40.36,-79.87,37.99,86,90,6.93,US,12/5/2020 14:42
348,Chicama,-7.84,-79.15,68,82,100,11.41,PE,12/5/2020 14:42
349,Sakaiminato,35.55,133.23,41,80,20,1.12,JP,12/5/2020 14:42
350,Sibolga,1.74,98.78,77.23,83,100,1.97,ID,12/5/2020 14:42
351,Soyo,-6.13,12.37,77.41,87,100,8.3,AO,12/5/2020 14:42
352,Sao Filipe,14.9,-24.5,76.8,74,25,5.44,CV,12/5/2020 14:42
353,Xiuyan,40.29,123.27,28,90,0,2.82,CN,12/5/2020 14:42
354,Romitan,39.93,64.38,30.2,42,0,6.93,UZ,12/5/2020 14:42
355,Olafsvik,64.89,-23.71,23.09,89,20,5.75,IS,12/5/2020 14:42
356,Yumen,40.28,97.2,17.42,88,67,1.74,CN,12/5/2020 14:42
357,Enterprise,36.03,-115.24,37.4,19,1,1.5,US,12/5/2020 14:42
358,Robertsport,6.75,-11.37,82.08,74,54,8.57,LR,12/5/2020 14:42
359,Fenoarivo,-18.93,47.44,77,61,40,16.11,MG,12/5/2020 14:42
360,Leshukonskoye,64.9,45.76,23.94,96,100,9.24,RU,12/5/2020 14:42
361,Harnosand,62.63,17.94,37.4,93,98,3.36,SE,12/5/2020 14:42
362,Chifeng,42.27,118.96,7.32,85,30,6.6,CN,12/5/2020 14:42
363,La Peca,-5.61,-78.44,69.37,86,100,1.28,PE,12/5/2020 14:42
364,Puerto Madero,14.72,-92.42,77,94,40,4.7,MX,12/5/2020 14:42
365,Erenhot,43.65,111.98,8.06,93,46,9.26,CN,12/5/2020 14:42
366,Egvekinot,66.32,-179.17,5.65,97,73,0.87,RU,12/5/2020 14:42
367,Makanya,-4.37,37.83,80.31,62,24,5.86,TZ,12/5/2020 14:42
368,Copiapo,-27.37,-70.33,62.6,67,75,6.93,CL,12/5/2020 14:42
369,Les Cayes,18.2,-73.75,80.91,74,30,3.96,HT,12/5/2020 14:42
370,Kamwenge,0.19,30.45,69.21,84,90,1.34,UG,12/5/2020 14:42
371,Grindavik,63.84,-22.43,24.8,68,75,9.17,IS,12/5/2020 14:42
372,Voh,-20.97,164.7,73.26,82,1,3.29,NC,12/5/2020 14:42
373,Pierre,44.37,-100.35,36,69,1,18.34,US,12/5/2020 14:39
374,Tuchola,53.59,17.86,48.99,84,90,12.93,PL,12/5/2020 14:42
375,Bouna,9.27,-3,99.27,16,59,5.46,CI,12/5/2020 14:42
376,Tupik,54.43,119.93,4.51,89,98,3.22,RU,12/5/2020 14:42
377,Imbituba,-28.24,-48.67,69.8,77,75,9.17,BR,12/5/2020 14:42
378,Giraltovce,49.11,21.52,53.6,66,40,9.17,SK,12/5/2020 14:42
379,Abaza,52.66,90.09,1.67,90,1,2.21,RU,12/5/2020 14:42
380,Berezhany,49.45,24.93,46.4,87,75,6.71,UA,12/5/2020 14:42
381,Torrington,41.8,-73.12,36,95,100,12.24,US,12/5/2020 14:42
382,Marsaxlokk,35.84,14.54,68,77,20,20.8,MT,12/5/2020 14:42
383,Tosya,41.02,34.04,45.9,57,0,1.57,TR,12/5/2020 14:40
384,Bangkalan,-7.05,112.74,79.3,86,100,12.41,ID,12/5/2020 14:42
385,Zhuanghe,39.7,122.99,32.95,85,11,6.76,CN,12/5/2020 14:43
386,Izvoarele Sucevei,47.75,25.18,37.4,88,0,5.48,RO,12/5/2020 14:43
387,Tukrah,32.53,20.58,67.42,47,0,9.01,LY,12/5/2020 14:43
388,Ostrovnoy,68.05,39.51,31.84,95,100,21.81,RU,12/5/2020 14:43
389,Kalmunai,7.42,81.82,80.62,82,97,2.24,LK,12/5/2020 14:43
390,Funtua,11.52,7.31,90.48,14,22,8.12,NG,12/5/2020 14:43
391,Sonoita,31.85,-112.83,42.01,25,0,3.2,MX,12/5/2020 14:43
392,Nabire,-3.37,135.48,78.89,86,99,2.95,ID,12/5/2020 14:43
393,Basco,20.45,121.97,76.86,85,90,33.11,PH,12/5/2020 14:43
394,Ust-Nera,64.57,143.2,-27,76,87,2.75,RU,12/5/2020 14:43
395,Puerto Madryn,-42.77,-65.04,80.35,19,0,10.25,AR,12/5/2020 14:43
396,Guerande,47.33,-2.43,51.8,66,75,12.75,FR,12/5/2020 14:43
397,Dwarka,22.24,68.97,75.45,75,0,10.13,IN,12/5/2020 14:43
398,Mae Sai,20.43,99.88,64.99,93,0,1.3,TH,12/5/2020 14:43
399,Husavik,66.04,-17.34,6.8,84,0,5.82,IS,12/5/2020 14:43
400,Yuza,39,139.92,43.93,80,29,4.88,JP,12/5/2020 14:43
401,Kiunga,-6.12,141.29,74.39,98,100,1.74,PG,12/5/2020 14:43
402,North Platte,41.12,-100.77,24.8,68,1,8.05,US,12/5/2020 14:38
403,Naifaru,5.44,73.37,83.14,76,100,13.09,MV,12/5/2020 14:43
404,Kokopo,-4.35,152.26,79.57,79,94,5.86,PG,12/5/2020 14:43
405,Moranbah,-22,148.05,73.04,71,18,6.49,AU,12/5/2020 14:43
406,Chute-Aux-Outardes,49.12,-68.4,33.8,80,90,4.7,CA,12/5/2020 14:43
407,Boguchany,58.38,97.45,5.99,91,100,9.91,RU,12/5/2020 14:43
408,Tarko-Sale,64.92,77.78,10,89,5,15.32,RU,12/5/2020 14:43
409,Trinidad,-14.83,-64.9,78.8,88,75,5.82,BO,12/5/2020 14:41
410,Longyearbyen,78.22,15.64,12.2,61,0,20.8,SJ,12/5/2020 14:43
411,Janauba,-15.8,-43.31,88.2,52,94,4.38,BR,12/5/2020 14:43
412,Dali,25.7,100.18,44.98,76,0,4.68,CN,12/5/2020 14:43
413,Ndioum,16.51,-14.65,95.04,16,99,7.05,SN,12/5/2020 14:43
414,Ugoofaaru,5.67,73,82.78,78,100,14.12,MV,12/5/2020 14:43
415,Khani,41.96,42.96,55.4,67,0,25.28,GE,12/5/2020 14:43
416,San Luis,-33.3,-66.34,73.62,33,0,5.41,AR,12/5/2020 14:43
417,Yasinya,48.28,24.36,41.36,76,0,2.24,UA,12/5/2020 14:43
418,Salalah,17.02,54.09,82.4,58,0,4.7,OM,12/5/2020 14:43
419,Mandalgovi,45.76,106.27,-4.02,89,0,20.11,MN,12/5/2020 14:43
420,Xining,36.62,101.77,20.26,86,44,1.16,CN,12/5/2020 14:43
421,Clyde River,70.47,-68.59,1.4,54,1,13.87,CA,12/5/2020 14:43
422,San Quintin,30.48,-115.95,54.3,41,0,1.97,MX,12/5/2020 14:43
423,Sassandra,4.95,-6.08,83.77,73,58,7.23,CI,12/5/2020 14:43
424,Makakilo City,21.35,-158.09,75.2,78,1,3.36,US,12/5/2020 14:38
425,Port Said,31.26,32.28,69.8,52,20,9.17,EG,12/5/2020 14:43
426,Kargasok,59.06,80.86,10.08,95,100,9.8,RU,12/5/2020 14:43
427,Peniche,39.36,-9.38,57,77,41,14,PT,12/5/2020 14:43
428,Yaan,7.38,8.57,96.73,27,55,2.66,NG,12/5/2020 14:43
429,Meulaboh,4.14,96.13,74.95,89,100,7.09,ID,12/5/2020 14:43
430,Vabalninkas,55.97,24.75,39.97,87,100,17.02,LT,12/5/2020 14:43
431,Tynda,55.17,124.72,-1.46,89,100,1.36,RU,12/5/2020 14:43
432,Muzhi,65.37,64.67,15.33,93,93,3,RU,12/5/2020 14:43
433,Altay,47.87,88.12,9.32,64,0,3.56,CN,12/5/2020 14:43
434,Alofi,-19.06,-169.92,75.2,100,87,6.93,NU,12/5/2020 14:43
435,Faanui,-16.48,-151.75,79.66,80,100,18.52,PF,12/5/2020 14:43
436,Nyuksenitsa,60.41,44.24,22.03,96,65,8.41,RU,12/5/2020 14:43
437,Kurush,41.28,47.83,42.8,93,90,5.82,RU,12/5/2020 14:43
438,Esperance,-33.87,121.9,55.4,76,75,6.93,AU,12/5/2020 14:43
439,Varadero,23.15,-81.25,75.2,88,20,4.7,CU,12/5/2020 14:43
440,Grenaa,56.42,10.88,45,87,75,11.41,DK,12/5/2020 14:43
441,Waitati,-45.75,170.57,51.01,78,34,5.99,NZ,12/5/2020 14:43
442,West Odessa,31.84,-102.5,35.6,31,40,9.17,US,12/5/2020 14:43
443,Bima,-8.47,118.72,78.28,85,100,1.57,ID,12/5/2020 14:43
444,Cockburn Town,21.46,-71.14,79.39,74,14,13.85,TC,12/5/2020 14:43
445,Cozumel,20.51,-86.95,75.2,100,75,3.36,MX,12/5/2020 14:43
446,Lincoln,40.8,-96.67,34,64,1,13.87,US,12/5/2020 14:42
447,Carauari,-4.88,-66.9,87.33,68,88,4.41,BR,12/5/2020 14:43
448,Gallup,35.53,-108.74,8.6,65,1,4.36,US,12/5/2020 14:43
449,Farafangana,-22.82,47.83,73.87,75,100,12.97,MG,12/5/2020 14:43
450,Port Lincoln,-34.73,135.87,57.15,64,28,20.31,AU,12/5/2020 14:43
451,Jati,24.35,68.27,75.09,73,0,8.19,PK,12/5/2020 14:43
452,Tevaitoa,-16.78,-151.5,80.19,78,100,19.64,PF,12/5/2020 14:43
453,Stolin,51.89,26.85,40.87,82,100,14.65,BY,12/5/2020 14:43
454,Rocha,-34.48,-54.33,62.62,47,80,8.57,UY,12/5/2020 14:43
455,Kirkuk,35.47,44.39,57.83,50,100,3.74,IQ,12/5/2020 14:43
456,Labuhan,-6.88,112.21,80.35,85,100,13.27,ID,12/5/2020 14:43
457,Coahuayana,18.73,-103.68,68,82,75,11.41,MX,12/5/2020 14:43
458,Samana,19.21,-69.34,77,83,20,6.55,DO,12/5/2020 14:43
459,Sumbawanga,-7.97,31.62,71.6,68,75,5.82,TZ,12/5/2020 14:43
460,Broken Hill,-31.95,141.43,62.6,55,0,18.34,AU,12/5/2020 14:43
461,Pangody,65.85,74.49,6.03,94,48,11.74,RU,12/5/2020 14:43
462,Kondinskoye,59.65,67.41,11.77,95,10,7,RU,12/5/2020 14:43
463,Rajula,21.05,71.43,74.08,50,0,2.89,IN,12/5/2020 14:42
464,Klaksvik,62.23,-6.59,39.2,80,99,4.7,FO,12/5/2020 14:43
465,Pocatello,42.87,-112.45,6.8,84,1,6.93,US,12/5/2020 14:40
466,Bahia Blanca,-38.72,-62.27,76.05,22,0,7.67,AR,12/5/2020 14:43
467,Oksfjord,70.24,22.35,33.8,92,0,10.29,NO,12/5/2020 14:43
468,Coquimbo,-29.95,-71.34,57.2,82,90,5.82,CL,12/5/2020 14:43
469,Sao Joao Do Piaui,-8.36,-42.25,96.87,33,10,5.84,BR,12/5/2020 14:43
470,Mikuni,36.22,136.15,41,93,40,3.36,JP,12/5/2020 14:43
471,Ust-Uda,54.17,103.03,-3.55,91,31,1.32,RU,12/5/2020 14:43
472,Skibbereen,51.55,-9.27,44.6,81,40,16.11,IE,12/5/2020 14:43
473,Bulgan,48.81,103.53,3.65,89,100,3.71,MN,12/5/2020 14:43
474,Klimovo,52.38,32.19,27.41,95,0,13.27,RU,12/5/2020 14:43
475,Andenes,69.31,16.12,34,80,75,18.34,NO,12/5/2020 14:41
476,Salmas,38.2,44.77,33.8,80,90,4.7,IR,12/5/2020 14:43
477,Mathbaria,22.29,89.96,67.17,77,8,4.05,BD,12/5/2020 14:43
478,Solwezi,-12.17,26.39,72.75,88,86,3.53,ZM,12/5/2020 14:43
479,Grand-Santi,4.25,-54.38,91,46,100,4.52,GF,12/5/2020 14:43
480,Toamasina,-18.17,49.38,84.2,74,40,6.93,MG,12/5/2020 14:43
481,Luganville,-15.53,167.17,76.48,85,80,2.75,VU,12/5/2020 14:43
482,Vestmanna,62.16,-7.17,39.2,80,92,4.7,FO,12/5/2020 14:43
483,Demidov,55.27,31.52,26.69,95,15,9.73,RU,12/5/2020 14:43
484,Goderich,43.75,-81.72,32,88,95,11.41,CA,12/5/2020 14:41
485,Talcher,20.95,85.22,68.61,45,30,1.03,IN,12/5/2020 14:43
486,Samur,41.83,48.49,42.31,89,100,9.19,RU,12/5/2020 14:43
487,Mragowo,53.86,21.31,46.4,81,0,10.29,PL,12/5/2020 14:43
488,Kamakwie,9.5,-12.23,95.7,36,46,2.55,SL,12/5/2020 14:43
489,Leavenworth,39.23,-95.03,36,72,1,5.82,US,12/5/2020 14:43
490,Isangel,-19.55,169.27,76.28,85,1,8.46,VU,12/5/2020 14:43
491,Ferndale,42.46,-83.13,34,86,90,3.36,US,12/5/2020 14:42
492,Isiro,2.77,27.62,73.54,82,100,0.34,CD,12/5/2020 14:43
493,Pryozerne,45.27,36.33,43.12,71,0,23.17,UA,12/5/2020 14:43
494,Carmo,-21.93,-42.61,85.51,71,57,0.6,BR,12/5/2020 14:43
495,Inhambane,-23.86,35.38,75.2,88,75,4.7,MZ,12/5/2020 14:43
496,Poum,-20.23,164.02,77.43,79,0,11.86,NC,12/5/2020 14:43
497,Saint-Pierre,-21.34,55.48,80.6,69,20,1.12,RE,12/5/2020 14:43
498,Mercedes,-34.65,-59.43,69.01,49,0,3,AR,12/5/2020 14:38
499,Kailua,21.4,-157.74,77,73,75,6.93,US,12/5/2020 14:42
500,Katsuura,35.13,140.3,48.2,87,75,6.93,JP,12/5/2020 14:43
501,Visnes,59.36,5.22,42.8,64,94,8.05,NO,12/5/2020 14:43
502,Kirakira,-10.45,161.92,78.91,78,62,3.22,SB,12/5/2020 14:43
503,Manvi,15.98,77.05,72.9,59,0,9.73,IN,12/5/2020 14:43
504,Tougan,13.07,-3.07,99.14,9,37,4.61,BF,12/5/2020 14:43
505,Kloulklubed,7.04,134.26,75.2,94,75,3.36,PW,12/5/2020 14:43
506,Baruun-Urt,46.68,113.28,-2.78,90,0,7.65,MN,12/5/2020 14:43
507,Chipata,-13.63,32.65,75.02,75,99,1.3,ZM,12/5/2020 14:43
508,Kovdor,67.57,30.48,27.37,98,100,6.33,RU,12/5/2020 14:43
509,Zwedru,6.07,-8.13,91.17,47,97,1.54,LR,12/5/2020 14:43
510,Bayan,46.08,127.4,4.53,94,0,4.14,CN,12/5/2020 14:43
511,Nanortalik,60.14,-45.24,32.76,96,100,5.61,GL,12/5/2020 14:43
512,Koszalin,54.19,16.17,46,78,73,13.62,PL,12/5/2020 14:42
513,Alekseyevsk,57.84,108.35,1.06,89,100,11.92,RU,12/5/2020 14:43
514,Port-Gentil,-0.72,8.78,86,70,40,13.87,GA,12/5/2020 14:43
515,Bonthe,7.53,-12.51,84.51,70,50,8.03,SL,12/5/2020 14:43
516,Divnoye,45.91,43.35,26.55,82,0,15.39,RU,12/5/2020 14:43
517,Baherden,38.44,57.43,39.56,62,5,7.67,TM,12/5/2020 14:43
518,Tharad,24.4,71.63,73.42,38,0,4.34,IN,12/5/2020 14:43
519,San Carlos De Bariloche,-41.15,-71.31,69.8,21,0,4.7,AR,12/5/2020 14:43
520,Punta Cardon,11.66,-70.22,82.49,71,19,12.62,VE,12/5/2020 14:43
521,Cosala,24.41,-106.69,61,73,1,2.62,MX,12/5/2020 14:43
522,Cabedelo,-6.98,-34.83,86,62,40,14.99,BR,12/5/2020 14:40
523,Wagga Wagga,-35.12,147.37,62.6,100,75,17.22,AU,12/5/2020 14:43
524,Progreso,21.28,-89.67,78.01,94,40,4.7,MX,12/5/2020 14:43
525,Lazarev,52.23,141.51,10.65,91,5,6.76,RU,12/5/2020 14:43
526,Gewane,10.17,40.65,91.27,23,8,8.39,ET,12/5/2020 14:43
527,Porto Walter,-8.27,-72.74,77.52,87,95,3.94,BR,12/5/2020 14:43
528,Nuuk,64.18,-51.72,32,97,75,24.16,GL,12/5/2020 14:43
529,Mokrous,51.23,47.52,9.19,95,7,9.24,RU,12/5/2020 14:43
530,Port Hardy,50.7,-127.42,53.6,76,90,25.28,CA,12/5/2020 14:43
531,Dudinka,69.41,86.18,19.4,85,75,26.84,RU,12/5/2020 14:43
532,Balakhninskiy,58.01,114.28,-0.81,87,100,3.78,RU,12/5/2020 14:43
533,Gamba,-2.65,10,78.93,81,27,8.63,GA,12/5/2020 14:43
534,Vitim,59.45,112.56,3,88,100,15.28,RU,12/5/2020 14:43
535,Mocuba,-16.84,36.99,81.14,75,96,5.61,MZ,12/5/2020 14:43
536,Yeniseysk,58.45,92.17,5.94,94,100,7.27,RU,12/5/2020 14:43
537,San Buenaventura,27.08,-101.53,46.99,86,75,1.57,MX,12/5/2020 14:43
538,La Ronge,55.1,-105.28,28.4,86,99,4.7,CA,12/5/2020 14:43
539,Yatou,37.15,122.38,32.31,80,0,4.43,CN,12/5/2020 14:43
540,Ust-Tsilma,65.44,52.15,17.51,94,87,7.61,RU,12/5/2020 14:43
541,Cascais,38.7,-9.42,55,71,20,9.17,PT,12/5/2020 14:43
542,Tanete,-3.94,119.78,77.81,83,53,3.85,ID,12/5/2020 14:43
543,Zaysan,47.47,84.87,8.37,93,40,1.81,KZ,12/5/2020 14:43
544,Skovorodino,53.98,123.92,1.42,92,88,2.3,RU,12/5/2020 14:43
545,Avera,33.19,-82.53,44.6,81,1,13.87,US,12/5/2020 14:43
546,Sisimiut,66.94,-53.67,31.19,95,100,8.86,GL,12/5/2020 14:43
547,Isabela,6.71,121.97,80.42,79,50,4.23,PH,12/5/2020 14:43
548,Ornskoldsvik,63.29,18.72,39.2,100,98,4.7,SE,12/5/2020 14:43
549,Bejar,40.39,-5.76,45,58,100,1.99,ES,12/5/2020 14:43
550,Yeppoon,-23.13,150.73,75.2,73,71,5.82,AU,12/5/2020 14:43
551,Kathu,7.92,98.33,84.99,78,20,10.29,TH,12/5/2020 14:43
552,Chemainus,48.92,-123.72,44.6,100,40,2.62,CA,12/5/2020 14:39
